Date,Open,High,Low,Close,Adj Close,Volume
2015-12-18,1654.0,1657.0,1654.0,1657.0,1657.0,10
2015-12-21,1664.25,1664.25,1664.25,1664.25,1664.25,0
2015-12-22,1664.0,1664.0,1654.5,1654.5,1654.5,3
2015-12-23,1677.75,1681.75,1672.25,1680.0,1680.0,22
2015-12-24,1697.25,1698.25,1697.25,1697.75,1697.75,8
2015-12-28,1697.75,1697.75,1697.75,1697.75,1697.75,0
2015-12-29,1686.75,1686.75,1670.75,1670.75,1670.75,19
2015-12-30,1661.25,1661.25,1661.25,1661.25,1661.25,17
2015-12-31,1634.5,1634.5,1634.5,1634.5,1634.5,20
2016-01-04,1601.5,1601.5,1601.5,1601.5,1601.5,0
2016-01-05,1593.25,1593.25,1593.25,1593.25,1593.25,9
2016-01-06,1607.0,1607.0,1607.0,1607.0,1607.0,3
2016-01-07,1607.75,1607.75,1607.75,1607.75,1607.75,0
2016-01-08,1624.5,1624.5,1624.5,1624.5,1624.5,0
2016-01-11,1605.5,1605.5,1596.5,1596.5,1596.5,3
2016-01-12,1584.5,1584.5,1584.5,1584.5,1584.5,0
2016-01-13,1599.75,1599.75,1599.75,1599.75,1599.75,0
2016-01-14,1621.25,1621.25,1621.25,1621.25,1621.25,0
2016-01-15,1613.0,1613.0,1609.5,1609.5,1609.5,5
2016-01-19,1630.5,1631.5,1620.0,1620.0,1620.0,6
2016-01-20,1605.5,1605.5,1605.5,1605.5,1605.5,0
2016-01-21,1607.25,1618.75,1607.25,1618.75,1618.75,3
2016-01-22,1631.5,1631.5,1620.0,1620.0,1620.0,3
2016-01-25,1612.25,1612.25,1612.25,1612.25,1612.25,21
2016-01-26,1626.5,1627.75,1625.25,1627.75,1627.75,21
2016-01-27,1642.0,1650.0,1642.0,1650.0,1650.0,5
2016-01-28,1647.0,1647.0,1639.75,1639.75,1639.75,37
2016-01-29,1643.25,1644.75,1643.25,1643.25,1643.25,3
2016-02-01,1646.75,1646.75,1646.75,1646.75,1646.75,0
2016-02-02,1628.75,1628.75,1628.75,1628.75,1628.75,0
2016-02-03,1645.0,1645.0,1645.0,1645.0,1645.0,20
2016-02-04,1652.25,1652.25,1652.25,1652.25,1652.25,10
2016-02-05,1611.25,1611.25,1611.25,1611.25,1611.25,32
2016-02-08,1617.25,1617.25,1617.25,1617.25,1617.25,17
2016-02-09,1620.75,1620.75,1589.5,1591.75,1591.75,17
2016-02-10,1587.5,1593.0,1587.5,1588.0,1588.0,4
2016-02-11,1598.0,1598.0,1585.75,1592.5,1592.5,15
2016-02-12,1604.25,1604.25,1604.25,1604.25,1604.25,4
2016-02-16,1640.0,1640.0,1626.0,1626.0,1626.0,11
2016-02-17,1614.0,1615.25,1611.25,1615.25,1615.25,28
2016-02-18,1613.5,1613.5,1612.25,1612.25,1612.25,3
2016-02-19,1635.5,1639.25,1630.75,1630.75,1630.75,17
2016-02-22,1648.0,1662.5,1647.25,1662.5,1662.5,8
2016-02-23,1660.0,1660.0,1631.25,1631.25,1631.25,3
2016-02-24,1649.0,1654.0,1649.0,1654.0,1654.0,6
2016-02-25,1659.75,1659.75,1644.0,1644.5,1644.5,48
2016-02-26,1644.5,1644.5,1644.5,1644.5,1644.5,0
2016-02-29,1656.0,1656.0,1656.0,1656.0,1656.0,20
2016-03-01,1653.75,1653.75,1653.75,1653.75,1653.75,0
2016-03-02,1669.25,1669.25,1669.25,1669.25,1669.25,14
2016-03-03,1669.0,1669.0,1663.25,1663.25,1663.25,14
2016-03-04,1673.0,1673.0,1673.0,1673.0,1673.0,1
2016-03-07,1691.25,1691.25,1691.25,1691.25,1691.25,7
2016-03-08,1659.0,1659.0,1659.0,1659.0,1659.0,0
2016-03-09,1673.0,1673.0,1673.0,1673.0,1673.0,0
2016-03-10,1652.25,1652.25,1652.25,1652.25,1652.25,0
2016-03-11,1652.25,1652.25,1652.25,1652.25,1652.25,0
2016-03-14,1633.75,1633.75,1633.75,1633.75,1633.75,0
2016-03-15,1615.5,1615.5,1615.5,1615.5,1615.5,9
2016-03-16,1604.5,1605.75,1604.5,1604.5,1604.5,9
2016-03-17,1615.25,1615.25,1615.0,1615.25,1615.25,1
2016-03-18,1612.5,1612.5,1606.25,1606.25,1606.25,15
2016-03-21,1606.75,1610.0,1601.0,1610.0,1610.0,18
2016-03-22,1595.0,1595.0,1591.25,1594.0,1594.0,21
2016-03-23,1585.5,1585.5,1574.75,1582.75,1582.75,24
2016-03-24,1578.0,1578.0,1578.0,1578.0,1578.0,5
2016-03-28,1578.0,1578.0,1578.0,1578.0,1578.0,19
2016-03-29,1581.0,1588.5,1580.25,1580.25,1580.25,19
2016-03-30,1596.75,1596.75,1590.0,1590.0,1590.0,3
2016-03-31,1588.25,1603.25,1581.0,1603.25,1603.25,40
2016-04-01,1612.0,1612.0,1611.75,1611.75,1611.75,5
2016-04-04,1612.75,1612.75,1605.0,1608.75,1608.75,12
2016-04-05,1600.75,1600.75,1598.5,1598.5,1598.5,68
2016-04-06,1593.75,1593.75,1589.75,1589.75,1589.75,8
2016-04-07,1579.25,1579.25,1572.75,1578.25,1578.25,12
2016-04-08,1594.0,1594.0,1594.0,1594.0,1594.0,10
2016-04-11,1580.25,1583.75,1577.5,1578.75,1578.75,31
2016-04-12,1603.5,1604.0,1601.0,1602.0,1602.0,15
2016-04-13,1618.0,1634.25,1616.0,1628.5,1628.5,81
2016-04-14,1629.5,1629.5,1629.5,1629.5,1629.5,11
2016-04-15,1623.5,1624.75,1618.5,1624.75,1624.75,11
2016-04-18,1639.0,1639.0,1630.0,1639.0,1639.0,5
2016-04-19,1641.25,1658.25,1641.25,1658.25,1658.25,5
2016-04-20,1670.75,1694.5,1670.75,1691.75,1691.75,13
2016-04-21,1704.5,1704.5,1685.25,1702.25,1702.25,19
2016-04-22,1705.25,1719.5,1705.25,1719.25,1719.25,9
2016-04-25,1722.25,1722.25,1722.25,1722.25,1722.25,6
2016-04-26,1705.0,1714.75,1704.0,1714.75,1714.75,6
2016-04-27,1708.0,1708.0,1708.0,1708.0,1708.0,25
2016-04-28,1726.0,1726.0,1726.0,1726.0,1726.0,25
2016-04-29,1730.25,1734.75,1730.0,1732.75,1732.75,66
2016-05-02,1732.75,1732.75,1732.75,1732.75,1732.75,0
2016-05-03,1692.25,1692.25,1692.25,1692.25,1692.25,8
2016-05-04,1677.0,1687.75,1674.5,1687.75,1687.75,8
2016-05-05,1666.0,1666.0,1666.0,1666.0,1666.0,8
2016-05-06,1662.25,1663.75,1662.25,1663.75,1663.75,8
2016-05-09,1636.75,1636.75,1630.25,1630.5,1630.5,38
2016-05-10,1628.75,1628.75,1624.75,1624.75,1624.75,3
2016-05-11,1637.25,1637.25,1633.25,1633.25,1633.25,7
2016-05-12,1634.25,1634.75,1612.25,1612.25,1612.25,12
2016-05-13,1597.25,1601.5,1585.75,1600.25,1600.25,29
2016-05-16,1602.25,1611.0,1596.25,1608.75,1608.75,17
2016-05-17,1604.75,1604.75,1604.75,1604.75,1604.75,5
2016-05-18,1603.0,1609.25,1603.0,1609.25,1609.25,3
2016-05-19,1605.25,1605.25,1605.25,1605.25,1605.25,6
2016-05-20,1622.5,1622.5,1604.0,1604.0,1604.0,6
2016-05-23,1598.25,1610.25,1598.25,1610.25,1610.25,11
2016-05-24,1601.0,1612.75,1601.0,1609.5,1609.5,12
2016-05-25,1595.75,1595.75,1595.25,1595.25,1595.25,8
2016-05-26,1611.0,1613.5,1605.0,1613.5,1613.5,31
2016-05-27,1613.25,1613.25,1607.75,1607.75,1607.75,5
2016-05-31,1609.75,1609.75,1609.75,1609.75,1609.75,0
2016-06-01,1618.0,1618.0,1618.0,1618.0,1618.0,30
2016-06-02,1594.25,1594.25,1594.25,1594.25,1594.25,10
2016-06-03,1598.5,1598.5,1598.5,1598.5,1598.5,10
2016-06-06,1612.75,1612.75,1604.0,1606.0,1606.0,19
2016-06-07,1608.0,1612.5,1608.0,1610.5,1610.5,28
2016-06-08,1638.75,1662.0,1638.75,1656.5,1656.5,42
2016-06-09,1631.0,1631.0,1631.0,1631.0,1631.0,3
2016-06-10,1629.0,1629.0,1620.0,1629.0,1629.0,3
2016-06-13,1656.25,1656.25,1656.25,1656.25,1656.25,5
2016-06-14,1657.25,1665.75,1657.25,1665.75,1665.75,3
2016-06-15,1683.0,1683.25,1683.0,1683.25,1683.25,3
2016-06-16,1662.5,1664.75,1652.75,1652.75,1652.75,26
2016-06-17,1667.75,1667.75,1659.75,1666.25,1666.25,11
2016-06-20,1671.25,1683.25,1671.25,1683.25,1683.25,8
2016-06-21,1685.5,1686.5,1684.0,1686.5,1686.5,11
2016-06-22,1687.25,1687.25,1680.75,1680.75,1680.75,16
2016-06-23,1682.25,1690.25,1682.25,1690.25,1690.25,8
2016-06-24,1665.5,1665.5,1665.5,1665.5,1665.5,42
2016-06-27,1656.75,1657.25,1639.5,1643.25,1643.25,42
2016-06-28,1660.25,1670.5,1660.25,1667.25,1667.25,35
2016-06-29,1678.75,1678.75,1678.75,1678.75,1678.75,18
2016-06-30,1688.25,1688.75,1688.25,1688.75,1688.75,18
2016-07-01,1700.25,1704.75,1700.25,1704.75,1704.75,10
2016-07-05,1685.75,1685.75,1685.75,1685.75,1685.75,17
2016-07-06,1691.5,1691.75,1689.5,1691.75,1691.75,6
2016-07-07,1679.0,1679.0,1679.0,1679.0,1679.0,9
2016-07-08,1681.75,1699.0,1681.75,1699.0,1699.0,9
2016-07-11,1686.0,1689.5,1686.0,1689.0,1689.0,14
2016-07-12,1714.0,1714.0,1714.0,1714.0,1714.0,17
2016-07-13,1714.75,1714.75,1707.0,1710.5,1710.5,9
2016-07-14,1714.25,1719.0,1712.0,1719.0,1719.0,6
2016-07-15,1716.75,1716.75,1697.0,1708.25,1708.25,14
2016-07-18,1686.5,1686.5,1686.5,1686.5,1686.5,1
2016-07-19,1679.0,1679.0,1679.0,1679.0,1679.0,4
2016-07-20,1662.5,1662.5,1648.75,1648.75,1648.75,6
2016-07-21,1637.0,1639.5,1631.25,1632.75,1632.75,12
2016-07-22,1645.75,1651.75,1640.5,1642.25,1642.25,30
2016-07-25,1642.75,1642.75,1640.5,1642.75,1642.75,3
2016-07-26,1632.0,1632.0,1627.5,1627.5,1627.5,10
2016-07-27,1632.0,1632.0,1632.0,1632.0,1632.0,14
2016-07-28,1643.0,1643.0,1643.0,1643.0,1643.0,0
2016-07-29,1674.5,1674.5,1674.5,1674.5,1674.5,0
2016-08-01,1668.0,1668.0,1668.0,1668.0,1668.0,10
2016-08-02,1661.0,1661.0,1661.0,1661.0,1661.0,0
2016-08-03,1673.75,1673.75,1673.75,1673.75,1673.75,0
2016-08-04,1661.75,1661.75,1661.75,1661.75,1661.75,0
2016-08-05,1681.5,1681.5,1681.5,1681.5,1681.5,5
2016-08-08,1678.0,1678.0,1678.0,1678.0,1678.0,5
2016-08-09,1686.0,1686.0,1686.0,1686.0,1686.0,0
2016-08-10,1692.0,1692.0,1692.0,1692.0,1692.0,0
2016-08-11,1696.75,1696.75,1696.75,1696.75,1696.75,0
2016-08-12,1696.5,1696.5,1696.5,1696.5,1696.5,0
2016-08-15,1715.25,1715.25,1715.25,1715.25,1715.25,45
2016-08-16,1728.75,1728.75,1728.75,1728.75,1728.75,5
2016-08-17,1729.75,1729.75,1722.75,1722.75,1722.75,5
2016-08-18,1741.25,1741.25,1717.0,1717.0,1717.0,40
2016-08-19,1707.75,1707.75,1707.75,1707.75,1707.75,0
2016-08-22,1707.75,1707.75,1707.75,1707.75,1707.75,0
2016-08-23,1710.25,1710.25,1710.25,1710.25,1710.25,0
2016-08-24,1689.0,1689.0,1689.0,1689.0,1689.0,13
2016-08-25,1682.75,1687.75,1680.5,1687.75,1687.75,13
2016-08-26,1684.75,1689.0,1683.5,1687.25,1687.25,35
2016-08-29,1687.25,1687.25,1687.25,1687.25,1687.25,5
2016-08-30,1677.25,1677.25,1668.75,1668.75,1668.75,16
2016-08-31,1661.25,1662.0,1658.5,1659.75,1659.75,20
2016-09-01,1658.0,1658.0,1658.0,1658.0,1658.0,15
2016-09-02,1649.0,1652.5,1638.25,1644.75,1644.75,8
2016-09-29,1722.75,1726.25,1722.75,1726.25,1726.25,8
2016-09-30,1732.75,1736.25,1732.75,1736.25,1736.25,38
2016-10-03,1732.5,1732.5,1729.0,1729.0,1729.0,5
2016-10-04,1730.75,1731.5,1729.25,1731.5,1731.5,15
2016-10-05,1722.75,1741.75,1722.75,1741.75,1741.75,27
2016-10-28,1769.5,1793.75,1769.0,1793.75,1793.75,9
2016-10-31,1805.75,1806.0,1805.75,1806.0,1806.0,5
2016-11-01,1804.0,1804.0,1791.25,1791.25,1791.25,41
2016-11-02,1785.0,1785.0,1777.25,1777.25,1777.25,10
2016-11-03,1813.5,1813.5,1813.5,1813.5,1813.5,5
2016-11-04,1798.75,1803.75,1796.25,1796.25,1796.25,30
2016-11-07,1805.75,1811.75,1805.75,1811.75,1811.75,5
2016-11-08,1816.75,1824.25,1816.75,1816.75,1816.75,15
2016-11-09,1848.5,1848.5,1837.75,1847.25,1847.25,20
2016-11-10,1870.75,1870.75,1867.5,1867.5,1867.5,15
2016-11-14,1858.25,1858.25,1849.5,1849.5,1849.5,5
2016-11-15,1836.5,1849.5,1834.0,1849.5,1849.5,20
2016-11-16,1813.0,1813.0,1813.0,1813.0,1813.0,5
2016-11-17,1852.0,1852.0,1808.5,1808.5,1808.5,5
2016-11-18,1827.5,1827.5,1820.25,1824.0,1824.0,20
2016-11-21,1840.75,1840.75,1840.75,1840.75,1840.75,0
2016-11-22,1872.0,1876.75,1872.0,1876.75,1876.75,20
2016-11-23,1895.25,1895.25,1895.25,1895.25,1895.25,0
2016-11-25,1866.5,1866.5,1866.5,1866.5,1866.5,5
2016-11-28,1885.0,1885.0,1874.5,1877.5,1877.5,18
2016-11-29,1836.5,1842.5,1836.5,1842.0,1842.0,15
2016-11-30,1851.75,1858.5,1850.5,1858.5,1858.5,16
2016-12-01,1842.0,1842.0,1842.0,1842.0,1842.0,0
2016-12-02,1841.25,1841.25,1841.25,1841.25,1841.25,0
2016-12-05,1859.25,1859.25,1859.25,1859.25,1859.25,40
2016-12-06,1821.5,1836.25,1821.5,1826.0,1826.0,40
2016-12-07,1833.0,1833.0,1818.75,1818.75,1818.75,5
2016-12-08,1838.75,1838.75,1828.75,1828.75,1828.75,25
2016-12-09,1855.25,1855.25,1855.25,1855.25,1855.25,1
2016-12-12,1853.5,1853.5,1841.0,1841.0,1841.0,1
2016-12-13,1848.25,1853.25,1848.25,1850.0,1850.0,2
2016-12-14,1845.5,1854.5,1845.5,1851.75,1851.75,2
2016-12-15,1840.0,1852.5,1840.0,1852.5,1852.5,6
2016-12-16,1831.25,1831.25,1831.25,1831.25,1831.25,10
2016-12-19,1822.0,1825.5,1816.0,1823.0,1823.0,10
2016-12-20,1830.5,1830.5,1829.5,1829.5,1829.5,2
2016-12-21,1829.5,1829.5,1829.5,1829.5,1829.5,0
2016-12-22,1829.5,1829.5,1829.5,1829.5,1829.5,0
2016-12-23,1829.5,1829.5,1829.5,1829.5,1829.5,0
2016-12-27,1829.5,1829.5,1829.5,1829.5,1829.5,0
2016-12-28,1811.75,1811.75,1811.75,1811.75,1811.75,0
2016-12-29,1794.0,1794.0,1794.0,1794.0,1794.0,0
2016-12-30,1794.0,1794.0,1794.0,1794.0,1794.0,0
2017-01-03,1792.5,1792.5,1792.5,1792.5,1792.5,0
2017-01-04,1793.75,1793.75,1793.75,1793.75,1793.75,0
2017-01-05,1810.25,1810.25,1810.25,1810.25,1810.25,26
2017-01-06,1790.75,1803.0,1790.0,1803.0,1803.0,44
2017-01-09,1820.25,1820.25,1820.25,1820.25,1820.25,0
2017-01-10,1842.75,1842.75,1842.75,1842.75,1842.75,10
2017-01-11,1854.75,1858.75,1854.75,1858.75,1858.75,10
2017-01-12,1886.5,1886.5,1886.5,1886.5,1886.5,0
2017-01-13,1902.5,1902.5,1902.5,1902.5,1902.5,0
2017-01-17,1910.5,1910.5,1910.5,1910.5,1910.5,40
2017-01-18,1937.75,1957.75,1937.75,1957.75,1957.75,40
2017-01-19,1952.25,1952.25,1952.25,1952.25,1952.25,0
2017-01-20,1964.0,1964.0,1964.0,1964.0,1964.0,0
2017-01-23,1964.5,1964.5,1964.5,1964.5,1964.5,11
2017-01-24,1980.75,1980.75,1980.75,1980.75,1980.75,0
2017-01-25,1948.0,1948.0,1948.0,1948.0,1948.0,0
2017-01-26,1929.25,1929.25,1929.25,1929.25,1929.25,0
2017-01-27,1923.25,1923.25,1923.25,1923.25,1923.25,11
2017-01-30,1912.0,1912.0,1912.0,1912.0,1912.0,30
2017-01-31,1925.0,1925.0,1925.0,1925.0,1925.0,10
2017-02-01,1910.0,1920.75,1910.0,1920.75,1920.75,10
2017-02-02,1930.25,1930.25,1930.25,1930.25,1930.25,0
2017-02-03,1935.0,1935.0,1935.0,1935.0,1935.0,6
2017-02-06,1949.0,1949.0,1949.0,1949.0,1949.0,0
2017-02-07,1940.0,1940.0,1940.0,1940.0,1940.0,30
2017-02-08,1957.0,1957.0,1957.0,1957.0,1957.0,43
2017-02-09,1956.75,1956.75,1956.75,1956.75,1956.75,10
2017-02-10,1970.75,1975.75,1970.75,1975.75,1975.75,35
2017-02-13,1973.0,1973.0,1973.0,1973.0,1973.0,0
2017-02-14,1995.25,1995.25,1995.25,1995.25,1995.25,0
2017-02-15,2017.25,2017.25,2017.25,2017.25,2017.25,0
2017-02-16,2001.25,2001.25,2001.25,2001.25,2001.25,0
2017-02-17,1985.75,1985.75,1985.75,1985.75,1985.75,0
2017-02-21,1990.25,1990.25,1990.25,1990.25,1990.25,0
2017-02-22,1989.0,1989.0,1989.0,1989.0,1989.0,43
2017-02-23,1965.0,1965.0,1965.0,1965.0,1965.0,0
2017-02-24,1984.75,1984.75,1984.75,1984.75,1984.75,0
2017-02-27,1994.25,1994.25,1994.25,1994.25,1994.25,10
2017-02-28,2018.25,2018.25,2018.25,2018.25,2018.25,0
2017-03-01,2044.75,2044.75,2044.75,2044.75,2044.75,0
2017-03-02,1998.75,1998.75,1998.75,1998.75,1998.75,0
2017-03-03,1936.0,1936.0,1936.0,1936.0,1936.0,10
2017-03-06,1956.75,1958.0,1956.75,1958.0,1958.0,70
2017-03-07,1953.25,1953.25,1949.75,1950.5,1950.5,40
2017-03-08,1958.0,1958.0,1948.5,1958.0,1958.0,10
2017-03-09,1950.0,1950.0,1950.0,1950.0,1950.0,0
2017-03-10,1957.0,1957.0,1954.25,1957.0,1957.0,10
2017-03-13,1967.25,1967.25,1967.25,1967.25,1967.25,70
2017-03-14,1953.0,1953.0,1953.0,1953.0,1953.0,0
2017-03-15,1953.0,1953.0,1953.0,1953.0,1953.0,0
2017-03-16,1942.75,1942.75,1942.75,1942.75,1942.75,0
2017-03-17,1992.5,1992.5,1992.5,1992.5,1992.5,36
2017-03-20,2002.5,2002.5,2002.5,2002.5,2002.5,0
2017-03-21,2009.75,2009.75,2009.75,2009.75,2009.75,0
2017-03-22,1999.5,1999.5,1999.5,1999.5,1999.5,0
2017-03-23,1999.5,1999.5,1999.5,1999.5,1999.5,0
2017-03-24,2014.25,2014.25,2014.25,2014.25,2014.25,191
2017-03-27,2003.5,2003.5,2003.5,2003.5,2003.5,20
2017-03-28,2019.0,2019.0,2019.0,2019.0,2019.0,0
2017-03-29,2028.0,2028.0,2028.0,2028.0,2028.0,20
2017-03-30,2041.0,2041.0,2041.0,2041.0,2041.0,0
2017-03-31,2032.0,2032.0,2032.0,2032.0,2032.0,227
2017-04-03,2023.5,2023.5,2023.5,2023.5,2023.5,0
2017-04-04,2013.5,2013.5,2013.5,2013.5,2013.5,0
2017-04-05,2013.5,2013.5,2013.5,2013.5,2013.5,40
2017-04-06,2029.0,2029.0,2029.0,2029.0,2029.0,40
2017-04-07,2042.25,2042.25,2042.25,2042.25,2042.25,20
2017-04-10,1997.5,1997.5,1997.5,1997.5,1997.5,0
2017-04-11,1994.75,1994.75,1994.75,1994.75,1994.75,0
2017-04-12,1973.75,1973.75,1973.75,1973.75,1973.75,0
2017-04-13,1983.75,1983.75,1983.75,1983.75,1983.75,0
2017-04-17,1983.75,1983.75,1983.75,1983.75,1983.75,0
2017-04-18,1968.75,1968.75,1968.75,1968.75,1968.75,0
2017-04-19,1981.0,1981.0,1981.0,1981.0,1981.0,0
2017-04-20,2018.5,2018.5,2018.5,2018.5,2018.5,0
2017-04-21,2012.25,2012.25,2012.25,2012.25,2012.25,0
2017-04-24,2022.0,2022.0,2022.0,2022.0,2022.0,0
2017-04-25,2037.5,2037.5,2037.5,2037.5,2037.5,0
2017-04-26,2047.75,2047.75,2047.75,2047.75,2047.75,0
2017-04-27,2011.75,2011.75,2011.75,2011.75,2011.75,0
2017-04-28,2014.5,2014.5,2014.5,2014.5,2014.5,0
2017-05-01,2014.5,2014.5,2014.5,2014.5,2014.5,0
2017-05-02,2036.25,2036.25,2036.25,2036.25,2036.25,0
2017-05-03,2032.25,2032.25,2032.25,2032.25,2032.25,0
2017-05-04,2018.75,2018.75,2018.75,2018.75,2018.75,0
2017-05-05,2010.25,2010.25,2010.25,2010.25,2010.25,0
2017-05-08,1963.75,1963.75,1963.75,1963.75,1963.75,0
2017-05-09,1956.75,1956.75,1956.75,1956.75,1956.75,0
2017-05-10,1954.0,1954.0,1954.0,1954.0,1954.0,0
2017-05-11,1962.25,1962.25,1962.25,1962.25,1962.25,20
2017-05-12,1983.0,1983.0,1983.0,1983.0,1983.0,0
2017-05-15,1992.75,1992.75,1992.75,1992.75,1992.75,0
2017-05-16,2009.0,2009.0,2009.0,2009.0,2009.0,0
2017-05-17,2012.5,2012.5,2012.5,2012.5,2012.5,0
2017-05-18,2008.25,2008.25,2008.25,2008.25,2008.25,0
2017-05-19,2028.5,2028.5,2028.5,2028.5,2028.5,0
2017-05-22,2022.5,2022.5,2022.5,2022.5,2022.5,0
2017-05-23,2022.0,2022.0,2022.0,2022.0,2022.0,10
2017-05-24,2026.5,2026.5,2018.25,2018.25,2018.25,30
2017-05-25,2031.0,2031.75,2022.5,2031.75,2031.75,30
2017-05-26,2028.0,2028.0,2028.0,2028.0,2028.0,0
2017-05-30,2002.5,2002.5,2002.5,2002.5,2002.5,0
2017-05-31,2017.25,2017.25,2017.25,2017.25,2017.25,0
2017-06-01,2016.75,2016.75,2016.75,2016.75,2016.75,0
2017-06-02,2005.75,2005.75,2005.75,2005.75,2005.75,0
2017-06-05,1978.25,1978.25,1978.25,1978.25,1978.25,0
2017-06-06,1963.75,1963.75,1963.75,1963.75,1963.75,0
2017-06-07,1970.75,1970.75,1970.75,1970.75,1970.75,0
2017-06-08,1966.75,1966.75,1966.75,1966.75,1966.75,0
2017-06-09,1970.75,1970.75,1970.75,1970.75,1970.75,0
2017-06-12,1953.25,1953.25,1953.25,1953.25,1953.25,0
2017-06-13,1954.25,1954.25,1954.25,1954.25,1954.25,0
2017-06-14,1954.25,1954.25,1954.25,1954.25,1954.25,0
2017-06-15,1951.75,1951.75,1951.75,1951.75,1951.75,0
2017-06-16,1943.25,1943.25,1943.25,1943.25,1943.25,0
2017-06-19,1955.75,1955.75,1955.75,1955.75,1955.75,0
2017-06-20,1956.75,1956.75,1956.75,1956.75,1956.75,100
2017-06-21,1937.0,1937.0,1937.0,1937.0,1937.0,25
2017-06-22,1937.0,1937.0,1937.0,1937.0,1937.0,0
2017-06-23,1934.0,1934.0,1934.0,1934.0,1934.0,0
2017-06-26,1928.25,1928.25,1928.25,1928.25,1928.25,0
2017-06-27,1951.75,1951.75,1951.75,1951.75,1951.75,0
2017-06-28,1963.5,1963.5,1963.5,1963.5,1963.5,0
2017-06-29,1982.25,1982.25,1982.25,1982.25,1982.25,0
2017-06-30,1984.5,1984.5,1984.5,1984.5,1984.5,0
2017-07-03,1991.0,1991.0,1991.0,1991.0,1991.0,0
2017-07-05,1989.25,1989.25,1989.25,1989.25,1989.25,0
2017-07-11,1961.75,1961.75,1961.75,1961.75,1961.75,0
2017-07-12,1948.5,1948.5,1948.5,1948.5,1948.5,0
2017-07-13,1987.5,1987.5,1987.5,1987.5,1987.5,0
2017-07-14,1989.0,1989.0,1989.0,1989.0,1989.0,0
2017-07-17,1978.25,1978.25,1978.25,1978.25,1978.25,0
2017-07-18,1998.0,1998.0,1998.0,1998.0,1998.0,0
2017-07-19,1984.25,1984.25,1984.25,1984.25,1984.25,0
2017-07-20,1982.0,1982.0,1982.0,1982.0,1982.0,0
2017-07-21,1981.75,1981.75,1981.75,1981.75,1981.75,0
2017-07-24,1978.75,1978.75,1978.75,1978.75,1978.75,0
2017-07-25,1997.25,1997.25,1997.25,1997.25,1997.25,0
2017-07-26,2002.5,2002.5,2002.5,2002.5,2002.5,0
2017-07-27,2002.75,2002.75,2002.75,2002.75,2002.75,0
2017-07-28,1977.25,1977.25,1977.25,1977.25,1977.25,0
2017-07-31,1983.0,1983.0,1983.0,1983.0,1983.0,0
2017-08-01,1971.25,1971.25,1971.25,1971.25,1971.25,0
2017-08-02,1990.25,1990.25,1990.25,1990.25,1990.25,0
2017-08-03,1983.25,1983.25,1983.25,1983.25,1983.25,0
2017-08-04,1975.75,1975.75,1975.75,1975.75,1975.75,0
2017-08-07,2010.0,2010.0,2010.0,2010.0,2010.0,0
2017-08-08,2086.5,2086.5,2086.5,2086.5,2086.5,0
2017-08-09,2075.25,2075.25,2075.25,2075.25,2075.25,0
2017-08-10,2095.5,2095.5,2095.5,2095.5,2095.5,0
2017-08-11,2095.5,2095.5,2095.5,2095.5,2095.5,0
2017-08-14,2092.25,2092.25,2092.25,2092.25,2092.25,0
2017-08-15,2103.25,2103.25,2103.25,2103.25,2103.25,0
2017-08-16,2161.75,2161.75,2161.75,2161.75,2161.75,0
2017-08-17,2152.25,2152.25,2152.25,2152.25,2152.25,0
2017-08-18,2139.25,2139.25,2139.25,2139.25,2139.25,0
2017-08-21,2160.0,2160.0,2160.0,2160.0,2160.0,5
2017-08-22,2145.25,2147.25,2145.25,2147.25,2147.25,5
2017-08-23,2164.5,2164.5,2159.5,2159.5,2159.5,5
2017-08-24,2168.0,2168.0,2168.0,2168.0,2168.0,0
2017-08-25,2125.5,2125.5,2125.5,2125.5,2125.5,0
2017-08-28,2125.5,2125.5,2125.5,2125.5,2125.5,0
2017-08-29,2125.5,2125.5,2125.5,2125.5,2125.5,0
2017-08-30,2153.75,2153.75,2153.75,2153.75,2153.75,0
2017-08-31,2169.0,2169.0,2169.0,2169.0,2169.0,0
2017-09-01,2194.75,2194.75,2194.75,2194.75,2194.75,0
2017-09-05,2155.0,2155.0,2155.0,2155.0,2155.0,0
2017-09-06,2155.0,2155.0,2155.0,2155.0,2155.0,0
2017-09-07,2155.0,2155.0,2155.0,2155.0,2155.0,0
2017-09-08,2141.75,2141.75,2141.75,2141.75,2141.75,0
2017-09-11,2174.25,2174.25,2174.25,2174.25,2174.25,0
2017-09-12,2177.25,2177.25,2177.25,2177.25,2177.25,0
2017-09-13,2154.25,2154.25,2154.25,2154.25,2154.25,10
2017-09-14,2148.25,2148.25,2148.25,2148.25,2148.25,0
2017-09-15,2136.25,2136.25,2136.25,2136.25,2136.25,0
2017-09-18,2131.0,2131.0,2131.0,2131.0,2131.0,0
2017-09-19,2170.0,2174.5,2170.0,2174.5,2174.5,0
2017-09-20,2225.0,2225.0,2225.0,2225.0,2225.0,0
2017-09-21,2222.0,2222.0,2222.0,2222.0,2222.0,10
2017-09-22,2208.75,2208.75,2208.75,2208.75,2208.75,0
2017-09-25,2208.5,2208.5,2208.5,2208.5,2208.5,0
2017-09-26,2186.25,2186.25,2186.25,2186.25,2186.25,0
2017-09-27,2189.75,2189.75,2189.75,2189.75,2189.75,0
2017-09-28,2198.0,2198.0,2198.0,2198.0,2198.0,0
